Latitude,Longitude,PropertyType,Price,Bedrooms,BathroomTotal,SizeInterior,StoriesTotal,BuildingType,OwnershipType
49.2791374,-123.1276884,Single Family,"$748,800",1,1,653 sqft,,Apartment,Strata
49.2072803,-122.8104945,Single Family,"$748,880",3,2,1384 sqft,1,House,Freehold
49.1904296,-122.8797461,Single Family,"$748,900",3,1,1028 sqft,1,House,Freehold
49.1905086,-122.879573,Single Family,"$748,900",3,1,1275 sqft,1,House,Freehold
49.168086,-123.136303,Single Family,"$749,000",2,2,836 sqft,,Apartment,Strata
49.1719621,-122.8722879,Single Family,"$749,000",4,3,2050 sqft,2,Duplex,Strata
49.1732954,-123.1319968,Single Family,"$749,000",2,2,828 sqft,,Apartment,Strata
49.1732954,-123.1319968,Single Family,"$749,000",2,2,828 sqft,,Apartment,Strata
49.1749682,-123.1463083,Single Family,"$749,000",2,2,1158 sqft,,Row / Townhouse,Strata
49.180064,-123.1195016,Single Family,"$749,000",2,2,969 sqft,,Apartment,Strata
49.1815021,-123.1221156,Single Family,"$749,000",3,2,1205 sqft,,Apartment,Strata
49.1815004,-123.1199218,Single Family,"$749,000",2,2,956 sqft,,Apartment,Strata
49.205857,-123.037858,Single Family,"$749,000",2,2,959 sqft,,Apartment,Strata
49.2098573,-123.1166368,Single Family,"$749,000",2,1,703 sqft,,Apartment,Strata
49.2173552,-122.958713,Single Family,"$749,000",3,3,1512 sqft,,Apartment,Strata
49.2194944,-122.9495173,Single Family,"$749,000",2,2,848 sqft,,Apartment,Strata
49.2215282,-122.9302772,Single Family,"$749,000",3,3,1756 sqft,,Row / Townhouse,Strata
49.2344843,-123.1840521,Single Family,"$749,000",2,2,988 sqft,,Apartment,Strata
49.2356585,-123.2033441,Single Family,"$749,000",5,4,4990 sqft,,House,Leasehold
49.2487262,-123.1168782,Single Family,"$749,000",1,1,635 sqft,,Apartment,Strata
49.2566601,-123.1157263,Single Family,"$749,000",1,1,829 sqft,,Apartment,Strata
49.26011,-122.89285,Single Family,"$749,000",3,2,936 sqft,,Apartment,Strata
49.2678233,-123.098677,Single Family,"$749,000",1,1,916 sqft,,Row / Townhouse,Strata
49.268393,-123.0124545,Single Family,"$749,000",2,2,942 sqft,,Apartment,Strata
49.268393,-123.0124545,Single Family,"$749,000",2,2,855 sqft,,Apartment,Strata
49.2689754,-123.1361502,Single Family,"$749,000",1,2,1175 sqft,,Apartment,Leasehold Condo/Strata
49.2731601,-123.0692868,Single Family,"$749,000",2,1,910 sqft,,Apartment,Strata
49.2751584,-123.1138949,Single Family,"$749,000",1,1,495 sqft,,Apartment,Strata
49.2777733,-123.0987994,Single Family,"$749,000",2,1,812 sqft,,Apartment,Strata
49.2781145,-123.1194851,Single Family,"$749,000",2,1,771 sqft,,Apartment,Strata
49.2783621,-123.1269476,Single Family,"$749,000",2,2,791 sqft,,Apartment,Strata
49.2795839,-123.0669175,Single Family,"$749,000",2,2,879 sqft,,Apartment,Strata
49.2804336,-122.7920917,Single Family,"$749,000",3,3,1615 sqft,,Apartment,Strata
49.2832832,-123.1390456,Single Family,"$749,000",2,2,938 sqft,,Apartment,Strata
49.2853112,-123.1281447,Single Family,"$749,000",2,1,957 sqft,,Apartment,Strata
49.2861854,-123.140793,Single Family,"$749,000",1,1,507 sqft,,Apartment,Strata
49.2881398,-123.1275746,Single Family,"$749,000",1,1,602 sqft,,Apartment,Strata
49.2896406,-123.1393189,Single Family,"$749,000",2,2,883 sqft,,Apartment,Strata
49.313843,-123.076462,Single Family,"$749,000",2,2,1014 sqft,,Apartment,Strata
49.1895754,-123.1267653,Single Family,"$749,800",2,2,843 sqft,,Apartment,Strata
49.1912915,-122.9267723,Single Family,"$749,800",3,2,1154 sqft,,Apartment,Strata
49.199,-122.925155,Single Family,"$749,800",2,2,1190 sqft,,Apartment,Strata
49.2638803,-123.0778979,Single Family,"$749,800",2,2,1037 sqft,,Apartment,Strata
49.2763441,-123.1289362,Single Family,"$749,800",1,1,634 sqft,,Apartment,Strata
49.338491,-123.072357,Single Family,"$749,800",2,3,1203 sqft,,Row / Townhouse,Strata
49.1769753,-122.8800061,Single Family,"$749,900",3,1,1080 sqft,1,House,Freehold
49.1839374,-122.8673685,Single Family,"$749,900",2,1,1050 sqft,1,House,Freehold
49.18767,-122.9440631,Single Family,"$749,900",3,3,1398 sqft,,Row / Townhouse,Strata
49.1889405,-123.129315,Single Family,"$749,900",2,2,820 sqft,,Apartment,Strata
49.2040441,-122.909414,Single Family,"$749,900",2,2,1200 sqft,,Apartment,Strata
49.2057943,-123.0313816,Single Family,"$749,900",2,2,888 sqft,,Apartment,Strata
49.2098689,-122.830645,Single Family,"$749,900",2,1,1152 sqft,2,House,Freehold
49.2102519,-122.935077,Single Family,"$749,900",3,3,1211 sqft,,Row / Townhouse,Strata
49.216429,-122.8998988,Single Family,"$749,900",2,2,1045 sqft,,Apartment,Strata
49.2220778,-122.992082,Single Family,"$749,900",2,2,831 sqft,,Apartment,Strata
49.2309736,-123.121454,Single Family,"$749,900",2,2,1200 sqft,,Apartment,Shares in Co-operative
49.2541948,-122.8924906,Single Family,"$749,900",1,1,769 sqft,,Apartment,Strata
49.2563449,-123.015161,Single Family,"$749,900",2,2,910 sqft,,Apartment,Strata
49.268393,-123.0124545,Single Family,"$749,900",2,2,853 sqft,,Apartment,Strata
49.2698892,-123.0444948,Single Family,"$749,900",3,2,823 sqft,,Apartment,Strata
49.2714433,-123.1055666,Single Family,"$749,900",1,1,694 sqft,,Apartment,Strata
49.2749506,-123.1155077,Single Family,"$749,900",1,1,500 sqft,,Apartment,Strata
49.277437,-122.85234,Single Family,"$749,900",2,2,807 sqft,,Apartment,Strata
49.2787767,-123.1117008,Single Family,"$749,900",1,1,796 sqft,,Apartment,Strata
49.2823018,-123.1249281,Single Family,"$749,900",1,1,813 sqft,,Apartment,Strata
49.2830211,-123.1034775,Single Family,"$749,900",0,1,802 sqft,,Apartment,Strata
49.2848933,-123.1232886,Single Family,"$749,900",2,2,831 sqft,,Apartment,Strata
49.2964028,-122.7432579,Single Family,"$749,900",3,3,1314 sqft,,Row / Townhouse,Strata
49.301024,-122.796201,Single Family,"$749,900",3,4,1786 sqft,,Row / Townhouse,Strata
49.3328775,-123.0457398,Single Family,"$749,900",2,2,1013 sqft,,Row / Townhouse,Strata
49.1839668,-122.8426815,Single Family,"$749,999",3,2,1006 sqft,1,Apartment,Strata
49.196422,-122.778853,Single Family,"$750,000",3,1,1536 sqft,2,House,Freehold
49.2458681,-122.8150139,Single Family,"$750,000",2,3,2466 sqft,,Row / Townhouse,Strata
49.2492439,-123.112605,Single Family,"$750,000",1,1,735 sqft,,Apartment,Strata
49.252176,-122.8923411,Single Family,"$750,000",2,2,1025 sqft,,Apartment,Strata
49.2573616,-123.1251205,Single Family,"$750,000",2,2,844 sqft,,Apartment,Strata
49.2704446,-123.1023014,Single Family,"$750,000",1,1,670 sqft,,Apartment,Strata
49.2749506,-123.1155077,Single Family,"$750,000",1,1,500 sqft,,Apartment,Strata
49.2749506,-123.1155077,Single Family,"$750,000",1,1,513 sqft,,Apartment,Strata
49.2794019,-123.0864135,Single Family,"$750,000",2,1,600 sqft,,Row / Townhouse,Strata
49.2228227,-123.0062456,Single Family,"$752,000",2,1,898 sqft,,Apartment,Strata
49.2190081,-122.9657224,Single Family,"$753,000",2,2,935 sqft,,Apartment,Strata
49.279774,-122.82904,Single Family,"$754,900",2,2,815 sqft,,Apartment,Strata
49.1862704,-123.129791,Single Family,"$755,000",2,2,887 sqft,,Apartment,Strata
49.2796791,-122.7859785,Single Family,"$755,000",2,2,965 sqft,,Apartment,Strata
49.3210381,-123.0932134,Single Family,"$755,000",2,2,796 sqft,,Apartment,Strata
49.2392864,-123.0508073,Single Family,"$755,155",3,2,860 sqft,,Apartment,Strata
49.2285208,-122.9973484,Single Family,"$757,000",2,2,1149 sqft,,Apartment,Strata
49.169156,-123.1354923,Single Family,"$758,000",2,2,859 sqft,,Apartment,Strata
49.173274,-123.135692,Single Family,"$758,000",2,2,831 sqft,,Apartment,Strata
49.1815004,-123.1199218,Single Family,"$758,000",2,2,1000 sqft,,Apartment,Strata
49.185488,-122.797776,Single Family,"$758,000",3,3,2220 sqft,3,Row / Townhouse,Strata
49.1931785,-122.9237981,Single Family,"$758,000",3,2,1603 sqft,,Row / Townhouse,Strata
49.2133067,-122.9566857,Single Family,"$758,000",2,2,972 sqft,,Apartment,Strata
49.2133067,-122.9566857,Single Family,"$758,000",2,2,871 sqft,,Apartment,Strata
49.2289879,-123.0056966,Single Family,"$758,000",2,2,929 sqft,,Apartment,Strata
49.239585,-122.962201,Single Family,"$758,000",3,3,1108 sqft,,Row / Townhouse,Strata
49.2682826,-123.0142415,Single Family,"$758,000",2,2,949 sqft,,Apartment,Strata
49.3083294,-123.0625291,Single Family,"$758,000",2,2,1000 sqft,,Apartment,Strata
49.2789746,-122.8287041,Single Family,"$758,800",2,2,1072 sqft,,Apartment,Strata
49.268393,-123.0124545,Single Family,"$758,888",2,2,854 sqft,,Apartment,Strata
49.1767214,-123.1437712,Single Family,"$758,900",2,2,815 sqft,,Apartment,Strata
49.1743715,-123.1426884,Single Family,"$759,000",3,2,1113 sqft,,Apartment,Strata
49.1747699,-123.1436106,Single Family,"$759,000",2,2,1140 sqft,,Row / Townhouse,Strata
49.217772,-122.9678359,Single Family,"$759,000",3,2,1182 sqft,,Apartment,Strata
49.219191,-123.0387333,Single Family,"$759,000",2,2,1045 sqft,,Apartment,Strata
49.2314862,-123.0114492,Single Family,"$759,000",2,2,764 sqft,,Apartment,Strata
49.2318149,-123.0076655,Single Family,"$759,000",3,2,1250 sqft,,Apartment,Strata
49.2495192,-122.8913237,Single Family,"$759,000",2,2,905 sqft,,Apartment,Strata
49.264244,-122.9899945,Single Family,"$759,000",2,2,1071 sqft,,Apartment,Strata
49.2645318,-123.0695466,Single Family,"$759,000",1,2,624 sqft,,Apartment,Strata
49.2656719,-123.1452122,Single Family,"$759,000",1,1,630 sqft,,Apartment,Strata
49.27215,-123.141713,Single Family,"$759,000",1,1,961 sqft,,Apartment,Strata
49.2797553,-123.1178849,Single Family,"$759,000",1,1,702 sqft,,Apartment,Strata
49.2808523,-123.0178118,Single Family,"$759,000",2,2,1364 sqft,,Row / Townhouse,Strata
49.3298041,-123.1224698,Single Family,"$759,000",2,2,1113 sqft,,Apartment,Strata
49.3300247,-123.1610985,Single Family,"$759,000",2,1,789 sqft,,Apartment,Strata
49.3326865,-123.0427249,Single Family,"$759,000",2,2,903 sqft,,Apartment,Strata
49.1774127,-122.8768385,Single Family,"$759,900",5,2,2064 sqft,2,House,Freehold
49.2061409,-123.1419173,Single Family,"$759,900",2,2,1386 sqft,,Apartment,Strata
49.2681981,-123.1749758,Single Family,"$759,900",2,1,909 sqft,,Row / Townhouse,Strata
49.280035,-122.909205,Single Family,"$759,900",3,3,1279 sqft,,Row / Townhouse,Leasehold Condo/Strata
49.171717,-123.1429423,Single Family,"$760,000",2,3,1700 sqft,,Apartment,Strata
49.1880693,-123.1289334,Single Family,"$761,800",2,2,926 sqft,,Apartment,Strata
49.3043704,-122.8261074,Single Family,"$764,800",3,3,1639 sqft,,Row / Townhouse,Strata
49.2737829,-123.1257976,Single Family,"$765,000",2,1,780 sqft,,Apartment,Strata
49.1811945,-122.9599201,Single Family,"$765,900",3,3,1302 sqft,,Row / Townhouse,Strata
49.1811945,-122.9599201,Single Family,"$765,900",3,3,1292 sqft,,Row / Townhouse,Strata
49.212082,-122.951321,Single Family,"$766,900",3,2,948 sqft,,Apartment,Strata
49.1747699,-123.1436106,Single Family,"$768,000",2,2,1040 sqft,,Apartment,Strata
49.1766818,-123.1268182,Single Family,"$768,000",3,2,1387 sqft,,Apartment,Strata
49.1833656,-123.0950447,Single Family,"$768,000",3,3,1482 sqft,,Row / Townhouse,Strata
49.2063796,-123.037274,Single Family,"$768,000",2,2,895 sqft,,Apartment,Strata
49.2205329,-122.9570662,Single Family,"$768,000",2,2,1037 sqft,,Apartment,Strata
49.230381,-123.0037278,Single Family,"$768,000",2,1,737 sqft,,Apartment,Strata
49.2351653,-123.0225779,Single Family,"$768,000",2,3,1364 sqft,,Row / Townhouse,Strata
49.2426793,-123.1510057,Single Family,"$768,000",1,1,727 sqft,,Apartment,Strata
49.2485096,-123.1562856,Single Family,"$768,000",1,1,997 sqft,,Apartment,Strata
49.268393,-123.0124545,Single Family,"$768,000",2,2,855 sqft,,Apartment,Strata
49.2739625,-123.1166505,Single Family,"$768,000",1,1,560 sqft,,Row / Townhouse,Strata
49.2763441,-123.1289362,Single Family,"$768,000",1,1,593 sqft,,Apartment,Strata
49.2777918,-123.1266684,Single Family,"$768,000",2,2,786 sqft,,Apartment,Strata
49.2820365,-122.7971288,Single Family,"$768,000",2,2,1140 sqft,,Apartment,Strata
49.2970418,-122.8036477,Single Family,"$768,000",2,2,1196 sqft,,Apartment,Strata
49.3428237,-123.3050749,Single Family,"$768,000",2,2,1247 sqft,,House,Freehold
49.2110465,-122.9598777,Single Family,"$768,800",2,2,1241 sqft,,Apartment,Strata
49.173048,-123.1638051,Single Family,"$769,000",2,2,1207 sqft,,Apartment,Strata
49.1735849,-123.148357,Single Family,"$769,000",2,2,1000 sqft,,Apartment,Strata
49.1953003,-122.9218225,Single Family,"$769,000",2,2,1005 sqft,,Apartment,Strata
49.1955596,-122.7994167,Single Family,"$769,000",4,3,1759 sqft,3,Row / Townhouse,Strata
49.2048,-122.906908,Single Family,"$769,000",3,2,1358 sqft,,Apartment,Strata
49.2087086,-122.9636978,Single Family,"$769,000",3,2,941 sqft,,Apartment,Strata
49.2364024,-122.7910563,Single Family,"$769,000",3,3,1983 sqft,,Row / Townhouse,Strata
49.2374526,-123.1164797,Single Family,"$769,000",1,1,635 sqft,,Apartment,Strata
49.2545823,-122.9918613,Single Family,"$769,000",4,2,990 sqft,,Duplex,Strata
49.268393,-123.0124545,Single Family,"$769,000",2,2,855 sqft,,Apartment,Strata
49.2791374,-123.1276884,Single Family,"$769,000",1,1,611 sqft,,Apartment,Strata
49.3093826,-123.0784085,Single Family,"$769,000",1,1,618 sqft,,Apartment,Strata
49.3178303,-123.0735504,Single Family,"$769,000",2,2,979 sqft,,Apartment,Strata
49.3239685,-123.1175821,Single Family,"$769,000",2,2,971 sqft,,Apartment,Strata
49.1907176,-122.8481605,Single Family,"$769,606",2,2,1022 sqft,1,Apartment,Strata
49.2025964,-122.918268,Single Family,"$769,800",2,2,971 sqft,,Apartment,Freehold
49.2792068,-123.1176206,Single Family,"$769,800",1,1,704 sqft,,Apartment,Strata
49.3300247,-123.1610985,Single Family,"$769,800",2,1,786 sqft,,Apartment,Strata
49.1839824,-122.8687517,Single Family,"$769,900",4,2,1806 sqft,2,Duplex,Strata
49.210973,-122.8305215,Single Family,"$769,900",3,3,1720 sqft,2,House,Freehold
49.2414678,-122.855602,Single Family,"$769,900",3,3,1550 sqft,,Row / Townhouse,Strata
49.2414678,-122.855602,Single Family,"$769,900",4,4,1619 sqft,,Row / Townhouse,Strata
49.2868691,-122.8030029,Single Family,"$769,900",2,3,1353 sqft,,Row / Townhouse,Strata
49.1955596,-122.7994167,Single Family,"$770,000",4,4,1759 sqft,3,Row / Townhouse,Strata
49.2952201,-122.7850613,Single Family,"$770,000",3,3,1382 sqft,,Row / Townhouse,Strata
49.3139382,-123.0844117,Single Family,"$770,000",2,2,828 sqft,,Apartment,Strata
49.2601242,-122.7812149,Single Family,"$772,000",3,3,1524 sqft,,Row / Townhouse,Strata
49.2088542,-122.8323803,Single Family,"$775,000",4,3,1115 sqft,1,House,Freehold
49.248246,-122.823035,Single Family,"$775,000",3,2,1266 sqft,,House,Freehold
49.2629041,-123.0001788,Single Family,"$775,000",2,2,770 sqft,,Apartment,Strata
49.2682002,-123.1657195,Single Family,"$775,000",2,2,1007 sqft,,Apartment,Strata
49.2758868,-123.1015606,Single Family,"$775,000",2,1,779 sqft,,Apartment,Strata
49.279908,-122.755635,Single Family,"$775,000",5,3,2233 sqft,,House,Freehold
49.308399,-123.057762,Single Family,"$775,000",2,2,845 sqft,,Apartment,Strata
49.3125903,-123.0366736,Single Family,"$775,000",2,2,1153 sqft,,Apartment,Strata
49.2213673,-123.1279512,Single Family,"$775,900",2,2,1159 sqft,,Apartment,Strata
49.294991,-122.7847325,Single Family,"$777,000",3,3,1312 sqft,,Row / Townhouse,Strata
49.1685243,-123.1412603,Single Family,"$778,000",2,2,835 sqft,,Apartment,Strata
49.173645,-123.1325322,Single Family,"$778,000",2,2,1032 sqft,,Apartment,Strata
49.1806489,-123.0860087,Single Family,"$778,000",4,3,1562 sqft,,Row / Townhouse,Strata
49.2103145,-122.8693902,Single Family,"$778,000",4,2,1596 sqft,2,House,Freehold
49.216705,-122.950927,Single Family,"$778,000",3,3,1387 sqft,,Row / Townhouse,Freehold
49.2181297,-122.9660654,Single Family,"$778,000",2,2,1160 sqft,,Apartment,Strata
49.2774937,-123.1273488,Single Family,"$778,000",2,2,746 sqft,,Apartment,Strata
49.2796426,-122.7853254,Single Family,"$778,000",2,2,1001 sqft,,Apartment,Strata
49.2057943,-123.0313816,Single Family,"$778,800",2,2,888 sqft,,Apartment,Strata
49.2584186,-123.1232214,Single Family,"$778,800",2,2,945 sqft,,Apartment,Strata
49.266492,-123.238153,Single Family,"$778,800",1,1,568 sqft,,Apartment,Leasehold Condo/Strata
49.2509886,-122.892057,Single Family,"$778,888",3,2,992 sqft,,Apartment,Strata
49.255727,-122.907331,Single Family,"$778,900",4,3,1835 sqft,,Row / Townhouse,Strata
49.1934387,-122.9287568,Single Family,"$779,000",3,2,1400 sqft,,Row / Townhouse,Strata
49.2110465,-122.9598777,Single Family,"$779,000",2,2,1264 sqft,,Apartment,Strata
49.2156922,-122.972504,Single Family,"$779,000",3,3,1157 sqft,,Row / Townhouse,Strata
49.216914,-122.8961001,Single Family,"$779,000",2,2,1890 sqft,,Row / Townhouse,Strata
49.2584186,-123.1232214,Single Family,"$779,000",2,2,925 sqft,,Apartment,Strata
49.26584,-122.7564891,Single Family,"$779,000",3,1,1507 sqft,,House,Freehold
49.2682826,-123.0142415,Single Family,"$779,000",2,2,949 sqft,,Apartment,Strata
49.2763819,-123.0993772,Single Family,"$779,000",1,1,975 sqft,,Apartment,Strata
49.2796426,-122.7853254,Single Family,"$779,000",2,2,1129 sqft,,Apartment,Strata
49.2854543,-123.1373304,Single Family,"$779,000",2,2,861 sqft,,Apartment,Strata
49.332545,-123.1790607,Single Family,"$779,000",1,1,535 sqft,,Apartment,Strata
49.2478134,-122.8186391,Single Family,"$779,500",2,3,2042 sqft,,Row / Townhouse,Strata
49.2063798,-123.0305983,Single Family,"$779,900",2,2,886 sqft,,Apartment,Strata
49.2163988,-123.1298424,Single Family,"$779,900",2,2,708 sqft,,Row / Townhouse,Strata
49.216429,-122.8998988,Single Family,"$779,900",2,2,1080 sqft,,Apartment,Strata
49.2302962,-123.0010093,Single Family,"$779,900",2,2,1115 sqft,,Apartment,Strata
49.262748,-122.883483,Single Family,"$779,900",3,2,1108 sqft,,Apartment,Strata
49.2708686,-122.7621239,Single Family,"$779,900",4,2,1800 sqft,,House,Freehold
49.2758045,-122.8429984,Single Family,"$779,900",2,2,1003 sqft,,Apartment,Strata
49.3083616,-123.0645425,Single Family,"$779,900",2,2,840 sqft,,Apartment,Strata
49.3116622,-122.9688657,Single Family,"$779,900",3,3,1321 sqft,,Row / Townhouse,Leasehold Condo/Strata
49.168962,-123.115134,Single Family,"$780,000",3,3,1256 sqft,,Row / Townhouse,Strata
49.1736192,-123.1463149,Single Family,"$780,000",2,2,833 sqft,,Apartment,Strata
49.2103355,-122.8699827,Single Family,"$780,000",3,2,1501 sqft,2,House,Freehold
49.2190192,-123.0913523,Single Family,"$780,000",2,1,728 sqft,,Apartment,Strata
49.223837,-122.9937796,Single Family,"$780,000",2,2,810 sqft,,Apartment,Strata
49.224852,-122.9950939,Single Family,"$780,000",2,2,812 sqft,,Apartment,Strata
49.2356929,-122.790333,Single Family,"$780,000",3,3,2028 sqft,,Row / Townhouse,Strata
49.2381139,-122.7734613,Single Family,"$780,000",3,2,1526 sqft,,House,Freehold
49.3019606,-122.8288862,Single Family,"$780,000",3,2,1339 sqft,,Row / Townhouse,Strata
49.2830217,-123.1080219,Single Family,"$782,250",1,1,745 sqft,,Apartment,Strata
49.2934768,-122.7695182,Single Family,"$783,000",3,3,1701 sqft,,House,Strata
49.2971214,-122.7417124,Single Family,"$784,500",4,3,1676 sqft,,Row / Townhouse,Strata
49.221839,-122.895503,Single Family,"$784,900",2,2,1352 sqft,,Duplex,Freehold
49.28121,-123.0034467,Single Family,"$784,900",2,2,935 sqft,,Apartment,Strata
49.1863928,-123.1307659,Single Family,"$785,000",2,2,870 sqft,,Apartment,Strata
49.2571131,-123.1188336,Single Family,"$785,000",2,1,877 sqft,,Apartment,Strata
49.2682688,-123.1360237,Single Family,"$785,000",2,2,1520 sqft,,Apartment,Leasehold Condo/Strata
49.2751403,-123.1003794,Single Family,"$785,000",1,1,944 sqft,,Apartment,Strata
49.2906894,-123.1442437,Single Family,"$785,000",1,1,815 sqft,,Apartment,Shares in Co-operative
49.1811945,-122.9599201,Single Family,"$785,900",3,3,1290 sqft,,Row / Townhouse,Strata
